nombre_entidad,nit_entidad,sector
INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE PALMIRA,815000340,deportes
INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE TULUA,891900528,deportes
INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION DE YUMBO,805003325,deportes
INSTITUTO MUNICIPAL DEL DEPORTE Y LA RECREACION ZARZALEÑA,891902310,deportes
INSTITUTO MUNICIPAL DEL DEPORTE Y RECREACIÓN DE TURBACO  IMDERT,806002997,deportes
INSTITUTO MUNICIPAL PARA EL DEPORTE LA RECREACIÓN EL APROVECHAMIENTO DEL TIEMPO LIBRE Y LA EDUCACIÓN EXTRAESCOLAR DE PRADERA,815000352,deportes
INSTITUTO MUNICIPAL PARA EL DEPORTE LA RECREACIÓN LA EDUCACIÓN Y LA EDUCACIÓN FÍSICA EXTRAESCOLAR,832002492,deportes
INSTITUTO MUNICIPAL PARA EL DEPORTE Y LA RECREACION DE CANDELARIA,815000395,deportes
INSTITUTO MUNICIPAL PARA EL DEPORTE Y LA RECREACION DE IBAGUE,900406856,deportes
INSTITUTO MUNICIPAL PARA EL DEPORTE Y LA RECREACION DE MADRID,800222095,deportes
INSTITUTO MUNICIPAL PARA EL DEPORTE Y LA RECREACION DE SINCELEJO,823000308,deportes
INSTITUTO MUNICIPAL PARA EL DESARROLLO SOCIAL Y ECONÓMICO DE PALMIRA,815002334,No aplica/No pertenece
INSTITUTO MUNICIPAL PARA EL DESARROLLO Y LA PRACTICA DEL DEPORTE LA RECREACIÓN Y EL APROVECHAMIENTO DEL TIEMPO LIBRE INDER GUARNE,811007013,deportes
INSTITUTO MUNICIPAL PARA EL TURISMO LA CULTURA LA RECREACIÓN Y EL DEPORTE DE VILLETA,800253463,Servicio Público
INSTITUTO MUNICIPAL PARA LA EDUCACION FISICA LA RECREACION Y EL DEPORTE DE PAIPA,826001553,No aplica/No pertenece
INSTITUTO MUNICIPAL PARA LA RECREACION Y EL DEPORTE DE CUCUTA,807001836,deportes
INSTITUTO MUNICIPAL PARA LA RECREACION Y EL DEPORTE DE SOACHA,832000906,deportes
INSTITUTO MUNICIPAL PARA LA RECREACION Y EL DEPORTE DE VILLA DEL ROSARIO,807001990,deportes
INSTITUTO MUNICIPAL PARA LA RECREACION Y EL DEPORTEPASTO DEPORTE,814000385,deportes
INSTITUTO PARA EL DEPORTE Y LA RECREACIÓN DE SABANETA,890982641,deportes
INSTITUTO PARA EL DEPORTE Y RECREACION DE YOPAL  IDRY,800117801,deportes
INSTITUTO PARA EL DESARROLLO DE ANTIOQUIA IDEA,8909801792,Servicio Público
INSTITUTO PARA EL FOMENTO DE LA RECREACION Y EL DEPORTE DE EL SANTUARIO,8001786188,deportes
INSTITUTO PARA EL FOMENTO DE LA RECREACIÓN Y EL DEPORTE DE SOGAMOSO,826000058,deportes
INSTITUTO PARA EL FOMENTO DEL DEPORTE LA RECREACION EL APROVECHAMIENTO DEL TIEMPO LIBRE Y LA EDUCACION FISICA DE BARRANCABERMEJA,829000477,Servicio Público
INSTITUTO PARA LA CULTURA EL TURISMO EL DEPORTE Y LA RECREACION DE MONIQUIRA,820003746,Cultura
INSTITUTO PARA LA EDUCACION FISICA LA RECREACION Y EL DEPORTE DE DUITAMA,826000522,deportes
INSTITUTO PARA LA RECREACION Y EL DEPORTE EN EL MUNICIPIO DE FLORIDABLANCA IDEFLORIDA,804007267,No aplica/No pertenece
INSTITUTO POPULAR DE CULTURA IPC,900431928,Educación Nacional
INSTITUTO TECNICO INDUSTRIAL FLORENCIA,891180107,Educación Nacional
INSTITUTO TECNICO MERCEDES ABREGO,8905013240,Educación Nacional
INSTITUTO TECNOLOGICO DEL PUTUMAYO,800247940,Educación Nacional
INSTITUTO TERMAL DE PAIPA,826000214,Industria
INSTITUTO UNIVERSITARIO DE LA PAZ,800024581,Educación Nacional
INSTITUTUCION ETNOEDUCATIVA No 13,900459315,Educación Nacional
INTITUTO TECNICO MARCO FIDEL SUAREZ,890805037,Educación Nacional
INTRAPITALITO,900522279,Transporte
INTRASOG,826000226,Transporte
INVIPASTO,800055903,"Vivienda, Ciudad y Territorio"
ISVIMED,900014480,"Vivienda, Ciudad y Territorio"
Industrias Cárnicas del Oriente SA,900014646,Industria
Institucion Educativa Municipal Escuela Normal Superior de Pasto,814006505,Educación Nacional
Institución Educativa Agropecuaria Miguel Ángel Rangel,814000817,Educación Nacional
Institución Educativa Jesús Bernal Pinzón,844002253,Educación Nacional
Institución Educativa Josè Agustìn Solano,825000806,Educación Nacional
Institución Educativa Monte Alvernia,892115191,No aplica/No pertenece
Instituto Departamental de Recreación y Deporte INDERSANTANDER SITIO OFICIAL,804004370,deportes
Instituto Departamental de Transito y Transporte del Meta,8000476351,Transporte
Instituto Municipal de Cultura y Turismo de Bucaramanga,890204594,Cultura
Instituto Municipal de Deporte y Recreación de Bello,901442808,deportes
Instituto Municipal de Deporte y Recreación de Cimitarra,901359630,deportes
Instituto Municipal del Deporte y la Recreacion Cachira,807004206,deportes
Instituto Superior de Educación Rural ISER,890501578,Educación Nacional
JUNTA MUNICIPAL DE DEPORTES Y RECREACION COPACABANA,890985016,deportes
Jardín Botánico José Celestino Mutis,860030197,Ambiente y Desarrollo Sostenible
LA GUAJIRA  ALCALDÍA MUNICIPIO DE MAICAO,892120020,No aplica/No pertenece
LA PROVINCIA ADMINISTRATIVA Y DE PLANIFICACION DEL AGUA BOSQUES Y EL TURISMO,901226580,Planeación
LAS CEIBAS EMPRESAS PUBLICAS DE NEIVA ESP,891180010,No aplica/No pertenece
LOTERIA DE BOGOTA,899999270,Hacienda y Crédito Público
LOTERIA DEL CAUCA 12,891500650,No aplica/No pertenece
LOTERIA DEL HUILA,800244699,Servicio Público
LOTERIA DEL META,800123949,Industria
LOTERIA DEL QUINDIO,890000474,Salud y Protección Social
LOTERÍA DEL RISARALDA,800240153,No aplica/No pertenece
LOTERÍA SANTANDER,890201725,Industria
MCM,900857221,Cultura
MEGABÚS SA,816007837,Transporte
METRO CALI SA ACUERDO DE REESTRUCTURACION,805013171,Transporte
METRO DE BOGOTA SA,901038962,Transporte
METROLINEA SA,830507387,Transporte
METROSABANAS SAS,900395709,Transporte
MINISTERIO DEL TRABAJO DIRECCION TERRITORIAL CHOCO,818002098,Trabajo
MINISTERIO DEL TRABAJO DIRECCION TERRITORIAL DEL AMAZONAS,838000330,Trabajo
MINISTERIO DEL TRABAJO DIRECCIÓN TERRITORIAL VAUPÉS,830115226,Trabajo
MINISTERIO DEL TRABAJO TERRITORIAL MAGDALENA,800226041,Salud y Protección Social
MONTERIA CIUDAD AMABLE SAS,900372918,Transporte
MUNICIPIO  DE JESUS MARIA,890210946,No aplica/No pertenece
MUNICIPIO  DE PIJAO,890001181,No aplica/No pertenece
MUNICIPIO ALCALDIA DE ONZAGA,890208148,Servicio Público
MUNICIPIO CANDELARIA,891380038,Servicio Público
MUNICIPIO DE ABEJORRAL,890981195,Servicio Público
MUNICIPIO DE ACANDI,891680050,No aplica/No pertenece
MUNICIPIO DE ACEVEDO,891180069,Servicio Público
MUNICIPIO DE ALBANIA,891190431,Servicio Público
MUNICIPIO DE ALEJANDRIA,890983701,Servicio Público
MUNICIPIO DE ALMAGUER,891502664,No aplica/No pertenece
MUNICIPIO DE ALMEIDA,891801281,No aplica/No pertenece
MUNICIPIO DE ALTAMIRA,891180118,Servicio Público
MUNICIPIO DE AMAGA  ANTIOQUIA,890981732,No aplica/No pertenece
MUNICIPIO DE AMALFI,890981518,Servicio Público
MUNICIPIO DE ANAPOIMA,890680097,Servicio Público
MUNICIPIO DE ANSERMA CALDAS,890801139,Servicio Público
MUNICIPIO DE ARBELAEZ,8000933868,No aplica/No pertenece
MUNICIPIO DE ARBOLETES,890985623,Servicio Público
MUNICIPIO DE ARMENIA QUINDIO,890000464,Servicio Público
MUNICIPIO DE ASTREA,892301541,Servicio Público
MUNICIPIO DE BARAYA,891180183,Servicio Público
MUNICIPIO DE BARBOSA,890980445,Servicio Público
MUNICIPIO DE BELEN,800099199,Servicio Público
MUNICIPIO DE BELEN DE LOS ANDAQUIES,800095734,Servicio Público
MUNICIPIO DE BERBEO,800099390,No aplica/No pertenece
MUNICIPIO DE BETEITIVA BOYACA,800017288,Servicio Público
MUNICIPIO DE BETULIA,890208119,Servicio Público
MUNICIPIO DE BOAVITA,891856294,Servicio Público
MUNICIPIO DE BOLIVAR,800095961,Servicio Público
MUNICIPIO DE BOYACA,800023383,Servicio Público
MUNICIPIO DE BUCARAMANGA,890201222,Servicio Público
MUNICIPIO DE BUENAVISTA,890001879,Servicio Público
MUNICIPIO DE BUENAVISTA  BOYACA,891808260,No aplica/No pertenece
MUNICIPIO DE CABRERA  JULIO MORENO CORREA,890680107,No aplica/No pertenece
MUNICIPIO DE CACHIPAY,800081091,Servicio Público
MUNICIPIO DE CAJIBIO,891500864,No aplica/No pertenece
MUNICIPIO DE CALDAS ANTIOQUIA,890980447,Servicio Público
MUNICIPIO DE CAMPO DE LA CRUZ,800094462,No aplica/No pertenece
MUNICIPIO DE CAMPOHERMOSO,800028393,No aplica/No pertenece
MUNICIPIO DE CAREPA,890985316,No aplica/No pertenece
MUNICIPIO DE CAROLINA DEL PRINCIPE,890984068,Servicio Público
MUNICIPIO DE CARTAGO,891900493,No aplica/No pertenece
MUNICIPIO DE CERINZA,891857805,Servicio Público
MUNICIPIO DE CHAMEZA,800086017,Servicio Público
MUNICIPIO DE CHARTA SANTANDER,8902067249,Servicio Público
MUNICIPIO DE CHIGORODO,890980998,Servicio Público
MUNICIPIO DE CHIMÁ,800096750,Servicio Público
MUNICIPIO DE CHIQUINQUIRA,891800475,Servicio Público
MUNICIPIO DE CHIQUIZA,800099723,Servicio Público
MUNICIPIO DE CHITA,891801962,Servicio Público
MUNICIPIO DE CHITARAQUE,800034476,Planeación
MUNICIPIO DE CIENEGA,891801988,Servicio Público
MUNICIPIO DE COGUA,899999466,Servicio Público
MUNICIPIO DE COLON GENOVA NARIÑO,800019816,Servicio Público
MUNICIPIO DE COMBITA,891801932,Servicio Público
MUNICIPIO DE CONCEPCION,800104060,Servicio Público
MUNICIPIO DE CONSACA,800019000,Servicio Público
MUNICIPIO DE COROMORO,890205058,No aplica/No pertenece
MUNICIPIO DE CORRALES,891855748,Servicio Público
MUNICIPIO DE COVARACHIA,891857920,Planeación
MUNICIPIO DE CUBARA BOYACA,800099196,Servicio Público
MUNICIPIO DE CUCUNUBÁ,899999406,No aplica/No pertenece
MUNICIPIO DE CUMBAL,800099066,Servicio Público
MUNICIPIO DE CURILLO,800095757,Servicio Público
MUNICIPIO DE DAGUA,800100514,No aplica/No pertenece
MUNICIPIO DE DONMATIAS,890984043,No aplica/No pertenece
MUNICIPIO DE DUITAMA,891855138,Servicio Público
MUNICIPIO DE EL BAGRE,890984221,Servicio Público
MUNICIPIO DE EL CERRITO,800100533,Servicio Público
MUNICIPIO DE EL ESPINO,800031073,Servicio Público
MUNICIPIO DE EL PAUJIL,800095763,Servicio Público
MUNICIPIO DE EL PEÑOL  ANTIOQUIA,890980917,Servicio Público
MUNICIPIO DE EL ROSARIO NARIÑO,800099079,Servicio Público
MUNICIPIO DE EL SANTUARIO ANTIOQUIA,890983813,No aplica/No pertenece
MUNICIPIO DE EL TAMBO CAUCA,891500978,No aplica/No pertenece
MUNICIPIO DE ENTRERRIOS,890982068,No aplica/No pertenece
MUNICIPIO DE FIRAVITOBA,891856288,No aplica/No pertenece
MUNICIPIO DE FLORENCIA,800095728,No aplica/No pertenece
MUNICIPIO DE FLORESTA,800026368,Servicio Público
MUNICIPIO DE FORTUL,800136069,Servicio Público
MUNICIPIO DE FUNZA  ALCALDÍA DE FUNZA,899999433,Servicio Público
MUNICIPIO DE GALAPA,890102472,No aplica/No pertenece
MUNICIPIO DE GAMEZA,891857764,Servicio Público
MUNICIPIO DE GARAGOA,800025608,Servicio Público
MUNICIPIO DE GOMEZ PLATA,890983938,Servicio Público
MUNICIPIO DE GRANADA,890983728,Servicio Público
MUNICIPIO DE GRANADA CUNDINAMARCA,832000992,Servicio Público
MUNICIPIO DE GUACHENE,900127183,Servicio Público
MUNICIPIO DE GUACHETÁ,899999362,No aplica/No pertenece
MUNICIPIO DE GUADALUPE SANTANDER,800099694,Servicio Público
MUNICIPIO DE GUAITARILLA,800099090,No aplica/No pertenece
MUNICIPIO DE GUARNE,890982055,Servicio Público
MUNICIPIO DE GUATAPE,890983830,No aplica/No pertenece
MUNICIPIO DE GUATAVITA,899999395,Servicio Público
MUNICIPIO DE GUAYATA,891800896,Servicio Público
MUNICIPIO DE GUEPSA,890207790,Servicio Público
MUNICIPIO DE HACARI,800099241,Servicio Público
MUNICIPIO DE HISPANIA,890984986,Servicio Público
MUNICIPIO DE HONDA,800100058,No aplica/No pertenece
MUNICIPIO DE ITAGUI,890980093,"Vivienda, Ciudad y Territorio"
MUNICIPIO DE JERICO  ANTIOQUIA,890981069,No aplica/No pertenece
MUNICIPIO DE JERICO  BOYACA,891856593,Servicio Público
MUNICIPIO DE LA CALERA CUNDINAMARCA,899999712,No aplica/No pertenece
MUNICIPIO DE LA CAPILLA,800099665,Servicio Público
MUNICIPIO DE LA CEJA,890981207,interior
MUNICIPIO DE LA ESTRELLA,890980782,No aplica/No pertenece
MUNICIPIO DE LA FLORIDA,800099100,Servicio Público
MUNICIPIO DE LA MONTAÑITA CAQUETA,800095770,Servicio Público
MUNICIPIO DE LA PAZ,800096605,Servicio Público
MUNICIPIO DE LA PEÑA CUNDINAMARCA,899999721,No aplica/No pertenece
MUNICIPIO DE LA PLATA,891180155,No aplica/No pertenece
MUNICIPIO DE LA SALINA,800103657,No aplica/No pertenece
MUNICIPIO DE LA UNION,891901109,No aplica/No pertenece
MUNICIPIO DE LA UVITA,891856257,No aplica/No pertenece
MUNICIPIO DE LABRANZAGRANDE,800099206,Servicio Público
MUNICIPIO DE LEBRIJA,890206110,Servicio Público
MUNICIPIO DE LEIVA,800019111,Servicio Público
MUNICIPIO DE LENGUAZAQUE,899999330,Servicio Público
MUNICIPIO DE LOS PATIOS,800044113,Servicio Público
MUNICIPIO DE LOS SANTOS,890204537,No aplica/No pertenece
MUNICIPIO DE MACANAL,891801129,Servicio Público
MUNICIPIO DE MACEO,8909809583,Servicio Público
MUNICIPIO DE MANAURE,8921150248,No aplica/No pertenece
MUNICIPIO DE MANIZALES,890801053,Servicio Público
MUNICIPIO DE MARIPI,800024789,Servicio Público
MUNICIPIO DE MARIQUITA,890701342,Servicio Público
MUNICIPIO DE MILAN,800067452,Servicio Público
MUNICIPIO DE MIRANDA,891500841,No aplica/No pertenece
MUNICIPIO DE MONGUA,891855735,No aplica/No pertenece
MUNICIPIO DE MONTERIA,800096734,Servicio Público
MUNICIPIO DE MONTERREY,891857824,Servicio Público
MUNICIPIO DE MORELIA,800095773,Ambiente y Desarrollo Sostenible
MUNICIPIO DE MOTAVITA,891801994,Servicio Público
MUNICIPIO DE NEIVA,891180009,Servicio Público
MUNICIPIO DE OCAMONTE,890205124,Servicio Público
MUNICIPIO DE OTANCHE,891801362,No aplica/No pertenece
MUNICIPIO DE PACHAVITA,800028461,Planeación
MUNICIPIO DE PAEZ,800049508,No aplica/No pertenece
MUNICIPIO DE PAIPA,891801240,Servicio Público
MUNICIPIO DE PANDI,890680173,No aplica/No pertenece
MUNICIPIO DE PANQUEBA,800012628,Servicio Público
MUNICIPIO DE PAUNA,891801368,No aplica/No pertenece
MUNICIPIO DE PELAYA,800096613,Servicio Público
MUNICIPIO DE PENSILVANIA,890801137,Servicio Público
MUNICIPIO DE PEREIRAOFICIAL,891480030,Servicio Público
MUNICIPIO DE PESCA,891856464,Hacienda y Crédito Público
MUNICIPIO DE PIEDECUESTA,890205383,No aplica/No pertenece
MUNICIPIO DE PISBA,800066389,Servicio Público
MUNICIPIO DE PITALITO,891180077,Servicio Público
MUNICIPIO DE PLANETA RICA CORDOBA,800096765,Servicio Público
MUNICIPIO DE PLATO,891780051,Planeación
MUNICIPIO DE PRADERA,891380115,No aplica/No pertenece
MUNICIPIO DE PUEBLORRICO,890981105,Servicio Público
MUNICIPIO DE PUERTO ASIS PUTUMAYO,891200461,Servicio Público
MUNICIPIO DE PUERTO CAICEDO,800229887,No aplica/No pertenece
MUNICIPIO DE PUERTO COLOMBIA,800094386,Servicio Público
MUNICIPIO DE PUERTO PARRA,800060525,No aplica/No pertenece
MUNICIPIO DE PUERTO RICO  CAQUETA,8000957759,Servicio Público
MUNICIPIO DE PUERTO TEJADA,891500580,No aplica/No pertenece
MUNICIPIO DE PUERTO TRIUNFO,890983906,No aplica/No pertenece
MUNICIPIO DE QUEBRADANEGRA,899999432,Servicio Público
MUNICIPIO DE QUIMBAYA,8900006134,No aplica/No pertenece
MUNICIPIO DE QUIPAMA,800029513,Servicio Público
MUNICIPIO DE RAMIRIQUI,891801280,Servicio Público
MUNICIPIO DE REMEDIOS,890984312,Servicio Público
MUNICIPIO DE RIO DE ORO,892300123,Servicio Público
MUNICIPIO DE RIONEGRO,890907317,Servicio Público
MUNICIPIO DE RONDON,891801770,Servicio Público
MUNICIPIO DE ROSAS,8000959834,"Vivienda, Ciudad y Territorio"
MUNICIPIO DE SABANETA,890980331,No aplica/No pertenece
MUNICIPIO DE SACHICA,800019846,Servicio Público
MUNICIPIO DE SALADOBLANCO,891180180,Servicio Público
MUNICIPIO DE SALDAÑA,800100140,Servicio Público
MUNICIPIO DE SALENTO,890001127,Servicio Público
MUNICIPIO DE SAMACA,800016757,Servicio Público
MUNICIPIO DE SAN AGUSTIN,891180056,No aplica/No pertenece
MUNICIPIO DE SAN ALBERTO,800096619,Servicio Público
MUNICIPIO DE SAN ANTONIO DEL TEQUENDAMA,860527046,No aplica/No pertenece
MUNICIPIO DE SAN DIEGO,800096623,No aplica/No pertenece
MUNICIPIO DE SAN EDUARDO,891801282,No aplica/No pertenece
MUNICIPIO DE SAN JERONIMO,890920814,No aplica/No pertenece
MUNICIPIO DE SAN JOSE,810001998,Servicio Público
MUNICIPIO DE SAN JOSE DE CUCUTA,890501434,Servicio Público
MUNICIPIO DE SAN JUAN BAUTISTA DE GUACARI,891380089,No aplica/No pertenece
MUNICIPIO DE SAN LUIS,890984376,Servicio Público
MUNICIPIO DE SAN MARCOS,892200591,No aplica/No pertenece
MUNICIPIO DE SAN MATEO,891857821,No aplica/No pertenece
MUNICIPIO DE SAN MIGUEL DE SEMA,8918012861,No aplica/No pertenece
MUNICIPIO DE SAN MIGUEL PUTUMAYO,800252922,Servicio Público
MUNICIPIO DE SAN PEDRO DE LOS MILAGROS,890983922,Servicio Público
MUNICIPIO DE SANTA FE DE ANTIQUIA,8909075691,Servicio Público
MUNICIPIO DE SANTA MARIA,800029386,Hacienda y Crédito Público
MUNICIPIO DE SANTA ROSA DE CABAL,891480033,Servicio Público
MUNICIPIO DE SANTA ROSA DE VITERBO,800039213,Servicio Público
MUNICIPIO DE SANTA ROSA DEL SUR,8000490179,Servicio Público
MUNICIPIO DE SANTA ROSABOLIVAR,890481343,Servicio Público
MUNICIPIO DE SANTA SOFIA,800099651,No aplica/No pertenece
MUNICIPIO DE SANTANA,800020733,Servicio Público
MUNICIPIO DE SANTO DOMINGO,890983803,No aplica/No pertenece
MUNICIPIO DE SANTO TOMAS,800116284,No aplica/No pertenece
MUNICIPIO DE SAPUYES,800099149,Servicio Público
MUNICIPIO DE SARAVENA,800102799,Servicio Público
MUNICIPIO DE SEGOVIA,890981391,Servicio Público
MUNICIPIO DE SEVILLA,800100527,No aplica/No pertenece
MUNICIPIO DE SIBATE,899999372,No aplica/No pertenece
MUNICIPIO DE SIMIJACA,899999384,Servicio Público
MUNICIPIO DE SINCELEJO,800104062,Servicio Público
MUNICIPIO DE SOACHA,800094755,"Vivienda, Ciudad y Territorio"
MUNICIPIO DE SOATA,891855016,Servicio Público
MUNICIPIO DE SOGAMOSO,891855130,Servicio Público
MUNICIPIO DE SOLANO,800095786,No aplica/No pertenece
MUNICIPIO DE SOLEDAD,890106291,Servicio Público
MUNICIPIO DE SOMONDOCO,800029826,Servicio Público
MUNICIPIO DE SORACA,800015909,No aplica/No pertenece
MUNICIPIO DE SOTAQUIRA,891801061,Servicio Público
MUNICIPIO DE SUCRE,817003440,Servicio Público
MUNICIPIO DE TAME,800102801,Servicio Público
MUNICIPIO DE TARQUI,891180211,Servicio Público
MUNICIPIO DE TASCO,891856131,Servicio Público
MUNICIPIO DE TELLO,891180127,"Vivienda, Ciudad y Territorio"
MUNICIPIO DE TIBASOSA,891855361,No aplica/No pertenece
MUNICIPIO DE TIBÚ,800070682,"Vivienda, Ciudad y Territorio"
MUNICIPIO DE TIMANA,891180182,Servicio Público
MUNICIPIO DE TIMBIO,891500742,No aplica/No pertenece
MUNICIPIO DE TOCA,800099642,Servicio Público
MUNICIPIO DE TOCAIMA,800093439,Servicio Público
MUNICIPIO DE TOCANCIPA,899999428,No aplica/No pertenece
MUNICIPIO DE TOGUI,800062255,Servicio Público
MUNICIPIO DE TONA,890205581,Servicio Público
MUNICIPIO DE TOPAGA,891856625,Servicio Público
MUNICIPIO DE TUNJA,891800846,Servicio Público
MUNICIPIO DE TUNUNGUA,800099639,Servicio Público
MUNICIPIO DE TUTA,800027292,No aplica/No pertenece
MUNICIPIO DE TUTAZÁ,800099635,Servicio Público
MUNICIPIO DE UBATE,899999281,Servicio Público
MUNICIPIO DE URIBIA,892115155,Servicio Público
MUNICIPIO DE VALDIVIA,890981106,Servicio Público
MUNICIPIO DE VALPARAISO CAQUETA,800050407,Servicio Público
MUNICIPIO DE VENECIA ANTIOQUIA,890980764,No aplica/No pertenece
MUNICIPIO DE VENECIA CUNDINAMARCA,890680088,Servicio Público
MUNICIPIO DE VICTORIA,890801151,Servicio Público
MUNICIPIO DE VILLA DE LEYVA,891801268,Servicio Público
MUNICIPIO DE VILLA DEL ROSARIO,890503373,Servicio Público
MUNICIPIO DE VILLAPINZON,899999445,No aplica/No pertenece
MUNICIPIO DE VITERBO,800090833,Servicio Público
MUNICIPIO DE YARUMAL,890980096,No aplica/No pertenece
MUNICIPIO DE YOLOMBO,890984030,No aplica/No pertenece
MUNICIPIO DE YONDO,890984265,No aplica/No pertenece
MUNICIPIO DE YOPAL,891855017,Servicio Público
MUNICIPIO DE YUMBO VALLE,890399025,Servicio Público
MUNICIPIO DE ZARZAL,891900624,Servicio Público
MUNICIPIO DE ZETAQUIRA,891802106,Servicio Público
MUNICIPIO EL CARMEN DE VIBORAL,890982616,Servicio Público
MUNICIPIO EL COCUY,891857844,No aplica/No pertenece
MUNICIPIO EL COPEY,800096587,No aplica/No pertenece
MUNICIPIO EL DONCELLO,800095760,Servicio Público
MUNICIPIO EL RETIRO,890983674,Servicio Público
MUNICIPIO FLORIAN SANTANDER,890209640,No aplica/No pertenece
MUNICIPIO LA ARGENTINA,891180205,Servicio Público
MUNICIPIO LA BELLEZA SANTANDER,890210617,No aplica/No pertenece
MUNICIPIO LA DORADA,890801130,Servicio Público
MUNICIPIO LA PALMA,899999369,Servicio Público
MUNICIPIO MAGUI PAYAN,800099106,No aplica/No pertenece
MUNICIPIO MANTA CUNDINAMARCA,800094711,Servicio Público
MUNICIPIO MATANZA,890206696,Servicio Público
MUNICIPIO SAN CALIXTO,800099260,Servicio Público
MUNICIPIO SAN JOSÉ DEL GUAVIARE,800103180,Servicio Público
MUNICIPIO SAN JUAN NEPOMUCENO,800037175,No aplica/No pertenece
MUNICIPIO SAN VICENTE DEL CAGUAN,800095785,Planeación
MUNICIPIO SANTA ROSA DE OSOS,890981554,Servicio Público
MUNICIPIOS  ASOCIADOS DEL ORIENTE ANTIOQUEÑO  MASORA,800183770,No aplica/No pertenece
MUNICIPIOS ASOCIADOS DE LA SUBREGION DE EMBALSES RIO NEGRO Y NARE,800108848,Ambiente y Desarrollo Sostenible
Municipio Sabana de Torres,890204643,No aplica/No pertenece
Municipio de Envigado,811016337,deportes
Municipio de Montenegro,890000858,Servicio Público
Municipios Asociados del Cauca,901422916,Planeación
NARIÑO  INSTITUCION EDUCATIVA MUNICIPAL ARTEMIO MENDOZA CARVAJAL,800115970,Educación Nacional
NLB,9013366319,Industria
NORTE DE SANTANDER  ALCALDÍA MUNICIPIO DE TEORAMA,800017022,No aplica/No pertenece
NUEVA EMPRESA SOCIAL DEL ESTADO HOSPITAL DEPARTAMENTAL SAN FRANCISCO DE ASÍS,9011081145,Salud y Protección Social
OFICINA DE CONTROL DISCIPLINARIO INTERNO DE JUZGAMIENTO,8903990295,Servicio Público
OPERADORA DISTRITAL DE TRANSPORTE SAS,901526664,Transporte
ORGANIZACION PARA LA RECREACION Y EL DEPORTE DE IPIALES  ORDEPI,837000033,deportes
ORQUESTA FILARMONICA DE BOGOTA,899999282,Cultura
Oficina Asesora Jurídica  Alcaldía de Tuluá,891900272,Servicio Público
Oficina de Control Disciplinario Interno  Alcaldía de Tuluá,891900272,Servicio Público
Oficina de Control Interno  Alcaldía de Tuluá,891900272,Servicio Público
PARQUE TEMATICO DE FLORA Y FAUNA DE PERERIA SAS,900811423,No aplica/No pertenece
PARQUES NACIONALES NATURALES DE COLOMBIA  DIRECCION  TERRITORIAL AMAZONIA,900005502,Ambiente y Desarrollo Sostenible
PARQUES NACIONALES NATURALES DE COLOMBIA  DIRECCION TERRITORIAL ANDES NORORIENTALES,804001738,Ambiente y Desarrollo Sostenible
PARQUES NACIONALES NATURALES DE COLOMBIA  DIRECCION TERRITORIAL CARIBE,819000759,Ambiente y Desarrollo Sostenible
PEOPLE CONTACT SAS EN REESTRUCTURACIÓN,9001591060,Tecnologías de la Información y las Comunicaciones
PERSOJERICÓ,8909810695,Ley de Justicia
PERSONERIA DE ACACIAS,800250341,Servicio Público
PERSONERIA DE BUCARAMANGA,8040067800,Ley de Justicia
PERSONERIA DE ITAGUI,8909800938,No aplica/No pertenece
PERSONERIA DE NARIÑO,814004458,Servicio Público
PERSONERIA DE TUNJA,820000042,No aplica/No pertenece
PERSONERIA DISTRITAL DE BARRANQUILLA,802001234,No aplica/No pertenece
PERSONERIA DISTRITAL DE CARTAGENA,806000084,No aplica/No pertenece
PERSONERIA DISTRITAL DE MEDELLIN,890905211,Servicio Público
PERSONERIA DISTRITAL DE RIOHACHA,800254734,Presidencia de la República
PERSONERIA DISTRITAL DE SANTA MARTA,800255498,Servicio Público
PERSONERIA DISTRITAL DE SANTIAGO DE CALI,805003895,No aplica/No pertenece
PERSONERIA EL CERRITO VALLE,800255799,Servicio Público
PERSONERIA MUNCIPAL DE URRAO,890907515,Ley de Justicia
PERSONERIA MUNICIPAL CALDAS ANTIOQUIA,8909804471,Ley de Justicia
PERSONERIA MUNICIPAL DE ALTAMIRA HUILA,891180118,Servicio Público
PERSONERIA MUNICIPAL DE ANDALUCIA,891900443,No aplica/No pertenece
PERSONERIA MUNICIPAL DE APARTADO,8909800952,No aplica/No pertenece
PERSONERIA MUNICIPAL DE AQUITANIA,900933332,No aplica/No pertenece
PERSONERIA MUNICIPAL DE ARMENIA,800252796,Servicio Público
PERSONERIA MUNICIPAL DE BARBOSA  ANTIOQUIA,890980445,Servicio Público
PERSONERIA MUNICIPAL DE BARRANCABERMEJA,829001855,Servicio Público
PERSONERIA MUNICIPAL DE BELLO,901304025,Ley de Justicia
PERSONERIA MUNICIPAL DE BUGA,815000290,No aplica/No pertenece
PERSONERIA MUNICIPAL DE CAJICA,899999465,No aplica/No pertenece
PERSONERIA MUNICIPAL DE CALARCA QUINDIO,890000441,Ley de Justicia
PERSONERIA MUNICIPAL DE CANDELARIA,815001709,No aplica/No pertenece
PERSONERIA MUNICIPAL DE CARTAGO,8919004932,No aplica/No pertenece
